	GenomeID	Taxa	Scaffold_count	GC_content	Fragmented_BGCs	Complete_BGCs	Total_BGCs
1268	QCVE01	Synechococcus	81	55.265742226500926	1	0	1
1269	JAADBH01	Microcystis	363	42.62717078040607	16	2	18
1270	CACKUC01	Prochlorococcus	17	32.46135140952034	0	0	0
1271	MNPM02	Mastigocladus	53	40.72469466091963	10	13	23
1272	CACMXO01	Prochlorococcus	45	31.973816731953896	2	1	3
1273	CACASR01	Prochlorococcus	38	31.471762290213544	2	3	5
1274	LUHJ01	Anabaena	76	42.50479397190477	4	10	14
1275	JAAHFV01	Moorea	687	43.3562521631541	14	4	18
1276	CACAMT01	Synechococcus	31	54.19825359193227	0	0	0
1277	DLPW01	Prochlorococcus	175	52.65815770565769	4	1	5
1278	PXPJ01	Cyanobacteria	273	48.11363891815138	6	1	7
1279	JAAHIC01	Leptolyngbya	1203	52.290830880164705	9	1	10
1280	QCVS01	Prochlorococcus	32	30.85840019993644	1	4	5
1281	CACKUU01	Synechococcaceae	14	32.09603282026184	0	0	0
1282	ALWB01	Pseudanabaena	464	42.81559883647124	4	1	5
1283	DNME01	Cyanobacteria	770	44.81209057285707	17	2	19
1284	QCHU01	Prochlorococcus	45	34.72398345454091	1	2	3
1285	QCVX01	Prochlorococcus	51	31.274434955394554	2	0	2
1286	CACPNN01	Synechococcus	104	52.04798491340488	2	5	7
1287	JAADBU01	Microcystis	617	42.53525549714972	17	1	18
1288	JAAHIH01	Moorea	24	46.65597924298218	5	42	47
1289	PVWK01	Leptolyngbya	167	51.04677281523301	6	8	14
1290	MTBU01	Microcystis	286	43.22636912219404	6	1	7
1291	QCQL01	Prochlorococcus	40	32.13898471290638	0	2	2
1292	CACHXS01	Prochlorococcus	13	31.43002931207294	0	0	0
1293	CABZRB01	Prochlorococcus	53	32.01996230154998	1	0	1
1294	CACGHR01	Prochlorococcus	77	31.579927107655035	2	1	3
1295	MWOX01	Prochlorococcus	379	31.366209748707075	1	3	4
1296	QBWB01	Prochlorococcus	77	35.00543910570761	1	1	2
1297	CACJEA01	Prochlorococcus	59	31.22610682581236	1	3	4
1298	JYFQ01	Candidatus	229	57.92624386871101	2	0	2
1299	JRFE01	Myxosarcina	76	40.13509529742364	6	7	13
1300	QBXJ01	Prochlorococcus	47	31.990035109799482	1	0	1
1301	LSSA01	Nostoc	425	41.76830157685743	18	8	26
1302	MWOS01	Prochlorococcus	236	30.926613562681577	1	2	3
1303	QBWI01	Prochlorococcus	31	35.15711018386815	0	0	0
1304	NZHY01	Prochlorococcus	63	34.84969092287672	1	0	1
1305	NHAG01	Fischerella	131	40.16567838198549	5	6	11
1306	QCOA01	Prochlorococcus	75	31.879800703612226	2	0	2
1307	JFMT01	Prochlorococcus	381	31.73318448515033	0	1	1
1308	QCQG01	Prochlorococcus	70	31.657830094697374	1	1	2
1309	CACHXX01	Synechococcaceae	21	31.644205916490776	0	0	0
1310	ARCP01	Filamentous	52	46.62057660585984	0	6	6
1311	CACNDQ01	Prochlorococcus	63	31.502980102862796	2	1	3
1312	JFMB01	Prochlorococcus	270	30.785162885518407	1	2	3
1313	CACNUB01	Prochlorococcus	61	30.215992693264674	2	2	4
1314	QCQQ01	Prochlorococcus	79	34.53946557172963	1	0	1
1315	JXQG01	Candidatus	117	61.02985038101242	1	2	3
1316	DKMR01	Richelia	301	33.5971422007197	3	0	3
1317	CACGGL01	Prochlorococcus	61	31.845256384785635	2	0	2
1318	QBXW01	Synechococcus	23	44.80043044612206	4	0	4
1319	CACGHD01	Prochlorococcus	56	31.63325555431431	1	2	3
1320	CACATM01	Prochlorococcus	61	32.072692224035386	0	0	0
1321	QBWT01	Prochlorococcus	64	47.71290948831919	3	2	5
1322	NZVB01	Cyanobium	87	50.83008063946222	7	8	15
1323	QCQZ01	Prochlorococcus	89	35.602811900768636	1	0	1
1324	CACMAV01	Prochlorococcus	38	32.02959989569015	1	1	2
1325	JFMI01	Prochlorococcus	136	31.259603954651123	0	2	2
1326	ALPK01	Prochlorococcus	338	30.96394082070765	1	0	1
1327	CACEZU01	Prochlorococcus	22	31.613977149208726	0	1	1
1328	CABYWN01	Prochlorococcus	33	32.418498182502844	0	1	1
1329	QCUZ01	Synechococcus	147	52.82058464147319	4	1	5
1330	LJOX01	Aphanizomenon	193	38.9534740866543	7	5	12
1331	JAADAW01	Microcystis	481	42.95527034895466	13	1	14
1332	PWRG01	Cyanobacteria	484	55.43511186408717	4	0	4
1333	CACMTS01	Prochlorococcus	40	31.59032082648984	0	1	1
1334	CACNQI01	Prochlorococcus	37	31.326525303630273	1	1	2
1335	AJHB01	Microcystis	1944	42.429235772476254	14	0	14
1336	SHBU01	Synechococcus	111	58.8312575503709	4	4	8
1337	MTAW01	Nostoc	241	41.54008215054575	11	12	23
1338	AVFV01	Planktothrix	486	40.28739691539261	13	2	15
1339	DQEB01	Anabaena	81	36.70238052646855	4	5	9
1340	NGZX01	Fischerella	315	39.587412550747985	11	1	12
1341	NGZS01	Fischerella	128	40.84058535261213	6	8	14
1342	CACLCS01	Synechococcaceae	53	31.455756273785784	1	0	1
1343	ANFQ01	Geitlerinema	266	50.402846668221336	5	3	8
1344	DLSU01	Prochlorococcus	181	53.85115097677812	4	1	5
1345	DOVO01	Cyanobacteria	400	41.11221972746687	5	3	8
1346	CACOIJ01	Prochlorococcus	18	31.470002904679006	1	0	1
1347	CACKGR01	Prochlorococcus	19	32.052000444583484	1	1	2
1348	CACNQB01	Prochlorococcus	18	31.206291958125934	0	4	4
1349	QCDT01	Prochlorococcus	22	30.727773694479843	0	1	1
1350	QCUQ01	Prochlorococcus	42	31.12383588908981	1	3	4
1351	LJOS01	Anabaena	279	37.93009843241333	6	3	9
1352	QCKA01	Prochlorococcus	32	39.10992592635918	0	1	1
1353	CACNQT01	Prochlorococcus	49	31.50927046773944	3	0	3
1354	CACKHG01	Synechococcaceae	53	32.09039479084809	1	0	1
1355	QCUG01	Prochlorococcus	63	31.248767130357823	2	2	4
1356	JAADAJ01	Microcystis	849	42.48105675054538	16	0	16
1357	MRCE01	Phormidium	90	39.686301370475675	3	10	13
1358	ACDW01	Prochlorococcus	6	30.732881325232153	0	5	5
1359	CACLCE01	Prochlorococcus	43	31.46297162726482	2	1	3
1360	CACOIW01	Prochlorococcus	63	31.163194241752656	0	3	3
1361	DGBR01	Prochlorococcus	176	59.2404691030709	3	0	3
1362	QBMD01	Cyanobium	116	66.033978209606	7	3	10
1363	QCUL01	Synechococcus	91	48.21713955493606	4	9	13
1364	QCKJ01	Prochlorococcus	32	40.99468789239747	1	5	6
1365	CACMTE01	Prochlorococcus	52	31.77527849396429	2	1	3
1366	QCDI01	Prochlorococcus	24	31.48401062221343	1	3	4
1367	NQKY01	Synechococcus	47	69.28596150220794	0	8	8
1368	CAIJ01	Microcystis	760	42.27522386150714	15	1	16
1369	JFNK01	Prochlorococcus	426	31.753371893831503	4	0	4
1370	RSCN01	Nostoc	139	41.02506611206738	5	10	15
1371	QCRX01	Prochlorococcus	73	39.96625922794189	2	0	2
1372	LAHE01	Nostoc	325	43.12211526770842	19	5	24
1373	QCRS01	Prochlorococcus	69	40.53843913013558	0	1	1
1374	CABYEB01	Prochlorococcus	62	35.47725829680806	2	1	3
1375	CACFMC01	Prochlorococcus	60	47.07303955326834	0	0	0
1376	NSHF01	Nostoc	985	41.56396039333794	27	1	28
1377	QCLU01	Prochlorococcus	23	31.402169361861727	1	3	4
1378	QCCV01	Prochlorococcus	50	31.449494147362564	2	2	4
1379	MWLG01	Candidatus	62	59.45034239490327	2	0	2
1380	NOXT01	Sandarakinorhabdus	130	64.37828358254004	3	1	4
1381	CACAFA01	Synechococcaceae	15	30.730112419447167	0	0	0
1382	PHQU01	Synechococcus	8	60.0720637753611	0	11	11
1383	CACLUB01	Prochlorococcus	59	32.53314895397821	1	0	1
1384	QCRE01	Prochlorococcus	56	30.944015351786653	2	1	3
1385	CACHTY01	Synechococcaceae	16	32.06574649541848	0	0	0
1386	JFNV01	Prochlorococcus	81	30.67571417363275	0	1	1
1387	QCLC01	Prochlorococcus	101	48.439836759846145	6	0	6
1388	CACFSS01	Prochlorococcus	29	31.79325564809974	1	2	3
1389	CACNYU01	Prochlorococcus	63	30.458995839328185	2	2	4
1390	QCLH01	Prochlorococcus	48	35.44250583094112	1	1	2
1391	QCCK01	Prochlorococcus	29	31.801167543469973	0	3	3
1392	QCJP01	Prochlorococcus	10	35.83805543196644	1	0	1
1393	JNBC01	Prochlorococcus	61	50.26057550959983	11	8	19
1394	CACKIV01	Synechococcaceae	49	31.173408110606758	2	0	2
1395	QCES01	Prochlorococcus	31	31.814251814195217	2	0	2
1396	BBWW01	Leptolyngbya	5	47.38612125581623	0	11	11
1397	CACEPZ01	Synechococcaceae	16	31.084284067221056	1	0	1
1398	QCTV01	Synechococcus	82	56.09625661626976	1	1	2
1399	CACMKY01	Prochlorococcus	68	31.65804466171308	0	1	1
1400	UCNJ01	Synechococcus	35	53.613929897083054	6	24	30
1401	QLZQ01	Planococcus	16	49.187365908150156	0	3	3
1402	CACLBT01	Synechococcaceae	39	31.511886332414452	1	0	1
1403	CACAQA01	Synechococcaceae	38	31.478362554941477	1	1	2
1404	CACBTP01	Prochlorococcus	31	32.05568956092051	1	1	2
1405	CABZFV01	Prochlorococcus	34	31.462203043583955	0	4	4
1406	CACPLK01	Prochlorococcus	69	34.65246876438233	2	0	2
1407	QCEX01	Prochlorococcus	32	34.36658559177444	1	2	3
1408	QCTK01	Prochlorococcus	45	32.807858781754874	0	0	0
1409	UCNW01	Synechococcus	15	56.22037333832288	0	6	6
1410	QCJM01	Prochlorococcus	47	40.165060726094865	0	3	3
1411	PAEU01	Cyanobium	70	60.833390600167334	0	0	0
1412	QCEN01	Prochlorococcus	30	31.504981067460083	1	2	3
1413	NGJL01	Mastigocladus	264	38.86389738967066	9	2	11
1414	NJHW01	Cylindrospermopsis	518	40.750695720883044	7	4	11
1415	DOIX01	Cyanobacteria	437	40.77933116759455	4	4	8
1416	DNOV01	Cyanobacteria	804	44.44064777857842	16	2	18
1417	QCEE01	Prochlorococcus	38	31.226324056162326	2	2	4
1418	PYER01	Filamentous	548	56.85751516341144	7	0	7
1419	CABYLR01	Prochlorococcus	32	31.462379791320892	1	3	4
1420	CACBSY01	Prochlorococcus	55	31.870945031166777	1	2	3
1421	QCST01	Prochlorococcus	53	31.142846593273937	2	0	2
1422	LICO01	Cyanobacterium	570	63.4563942558405	10	0	10
1423	CACNWG01	Prochlorococcus	41	31.366799998948924	1	3	4
1424	QCBQ01	Prochlorococcus	70	32.31980043134424	3	1	4
1425	DPEI01	Cyanobacteria	764	40.90698325762501	13	0	13
1426	DNGJ01	Cyanobacteria	573	44.771912875007864	11	4	15
1427	QCBZ01	Prochlorococcus	43	31.35724264555237	1	3	4
1428	CABYKM01	Prochlorococcus	53	31.27499315279542	1	2	3
1429	QBZR01	Prochlorococcus	46	31.956478545516017	0	1	1
1430	CACOQT01	Prochlorococcus	49	34.16487449582006	4	0	4
1431	QCBL01	Prochlorococcus	34	30.77121347668823	1	2	3
1432	QCSI01	Synechococcus	116	58.18858756819317	4	0	4
1433	FITM01	Candidatus	179	61.70837195733858	3	0	3
1434	QCSB01	Prochlorococcus	60	31.560117469381495	1	0	1
1435	QCMD01	Prochlorococcus	45	31.13747969205883	0	3	3
1436	CACFRT01	Prochlorococcus	44	31.753532410050926	0	0	0
1437	QCBG01	Prochlorococcus	42	30.717105269308387	1	1	2
1438	QBZO01	Prochlorococcus	51	30.840206040039874	1	1	2
1439	PKDM01	Cyanobacterium	1065	35.240615924797396	15	0	15
1440	CACBBJ01	Prochlorococcus	20	31.55339380320882	1	1	2
1441	QCRL01	Prochlorococcus	69	31.610481846590282	1	0	1
1442	AAOK01	Synechococcus	13	53.37144901899088	0	8	8
1443	LAYT01	Arthrospira	359	45.289615091081856	1	1	2
1444	CACKOL01	Prochlorococcus	28	31.343197772218396	0	0	0
1445	QCCI01	Prochlorococcus	42	32.31075249985257	3	0	3
1446	JFNT01	Prochlorococcus	245	30.463240907047933	0	2	2
1447	QCLA01	Prochlorococcus	51	31.054312731344755	1	3	4
1448	QCCB01	Prochlorococcus	34	31.029815768886497	3	0	3
1449	QCRG01	Prochlorococcus	42	30.73994178897874	1	3	4
1450	LAGY01	Nostoc	178	41.604660767192776	8	14	22
1451	DLEF01	Cyanobacteria	77	36.42588291861579	0	0	0
1452	CACAXS01	Prochlorococcus	58	31.484181329446113	3	0	3
1453	CACJWO01	Prochlorococcus	34	31.41715816262716	1	2	3
1454	CABXCX01	Prochlorococcus	7	31.457032004618885	0	1	1
1455	NOXV01	Flavobacterium	306	39.67010446645305	3	0	3
1456	MWLE01	Candidatus	107	60.07445047438921	2	0	2
1457	CACGDL01	Prochlorococcus	71	31.44626978555785	1	0	1
1458	JFNB01	Prochlorococcus	498	31.710517653278924	0	2	2
1459	QCLW01	Prochlorococcus	54	31.626961791774832	3	0	3
1460	QCCT01	Prochlorococcus	45	31.991007929975265	1	3	4
1461	QCRQ01	Prochlorococcus	49	41.788825943943664	1	0	1
1462	LAHG01	Nostoc	345	41.609680324766686	20	5	25
1463	JFNI01	Prochlorococcus	97	31.11098230385508	2	2	4
1464	RSCL01	Calothrix	110	38.8687537359635	10	21	31
1465	CACAXN01	Prochlorococcus	41	31.753682991133946	1	2	3
1466	PXEF01	Cyanobacteria	525	55.66733924530316	1	0	1
1467	CAIH01	Microcystis	438	41.80540184199224	15	1	16
1468	CACBCR01	Prochlorococcus	53	32.11321527469212	2	0	2
1469	QCKH01	Prochlorococcus	27	34.391716870159634	0	2	2
1470	QCDK01	Prochlorococcus	61	31.609936659959565	2	1	3
1471	QCUN01	Synechococcus	80	55.294566372058014	4	3	7
1472	NHJU02	Prochlorococcus	82	52.86797692458725	3	2	5
1473	JAADAC01	Microcystis	687	42.75804904700449	16	0	16
1474	CABXUT01	Prochlorococcus	63	31.263259319043907	2	1	3
1475	CACJAC01	Prochlorococcus	57	31.867965162109623	0	3	3
1476	NRIU01	Geitlerinema	2805	47.90469363929412	6	2	8
1477	MRCG01	Phormidium	44	55.17870744559676	2	6	8
1478	CACANT01	Prochlorococcus	49	31.657190457935542	1	0	1
1479	QBMM01	Cyanobium	95	66.76155547964352	5	3	8
1480	JAADAH01	Microcystis	735	42.54969337231275	14	0	14
1481	QCKC01	Prochlorococcus	38	38.58351418150357	2	1	3
1482	CACKHE01	Prochlorococcus	55	32.12228745746152	0	2	2
1483	CACEQI01	Prochlorococcus	50	30.964585294394784	0	4	4
1484	QCUS01	Prochlorococcus	58	30.851747745305666	2	0	2
1485	LJOQ01	Anabaena	109	38.21946874525581	11	4	15
1486	CACHSO01	Prochlorococcus	36	31.483894605155836	0	1	1
1487	AGJC02	Crocosphaera	7	37.28894510473797	0	7	7
1488	QCDV01	Prochlorococcus	28	31.34525811700794	0	2	2
1489	CACOFK01	Prochlorococcus	67	30.700558658816508	3	2	5
1490	DOVM01	Synechococcales	213	55.43112642641322	4	0	4
1491	CACGCN01	Prochlorococcus	75	31.874722990724106	2	1	3
1492	CACLRT01	Prochlorococcus	40	31.441996060956875	0	0	0
1493	AVFT01	Planktothrix	227	39.841288123014856	10	1	11
1494	QBMP01	Phormidesmis	439	50.44528213325932	7	0	7
1495	NGZZ01	Fischerella	263	38.23918821852298	9	5	14
1496	CACGCE01	Prochlorococcus	35	31.95572935631918	0	0	0
1497	QHKA01	Nostoc	714	63.86239684213018	10	3	13
1498	RFFR01	Cyanobacteria	186	53.78581807265559	2	1	3
1499	QCUX01	Prochlorococcus	68	30.829018970542492	3	1	4
1500	LWHC01	Cyanobacterium	136	36.51235869425449	2	2	4
1501	JAADAU01	Microcystis	353	42.80740036239866	14	1	15
1502	PBPY01	Synechococcus	96	62.360071754923915	1	1	2
1503	CACBBH01	Prochlorococcus	44	31.522880223076967	1	0	1
1504	QBZM01	Prochlorococcus	36	32.21870109818835	1	0	1
1505	LVHU01	Synechococcus	23	55.35474581415843	2	9	11
1506	CACMRI01	Prochlorococcus	39	31.828629805349784	0	2	2
1507	QCMF01	Prochlorococcus	48	32.92374255827803	1	0	1
1508	BBPA01	Microcystis	79	43.70113692306471	3	7	10
1509	QCBE01	Prochlorococcus	48	31.38871097155591	2	1	3
1510	CACMLO01	Prochlorococcus	47	31.526416149080443	2	1	3
1511	QCSK01	Synechococcus	144	58.658094366681176	3	0	3
1512	CACKAH01	Prochlorococcus	77	31.300448508149756	0	3	3
1513	QCMM01	Synechococcus	69	58.50270501755498	0	2	2
1514	QCBN01	Prochlorococcus	34	32.5670638677046	2	1	3
1515	QBZF01	Prochlorococcus	53	31.78942833599285	0	0	0
1516	QBZP01	Prochlorococcus	32	31.84242517996997	0	0	0
1517	LXQD01	Nostoc	359	41.47146527882852	17	16	33
1518	CABXSG01	Prochlorococcus	14	32.93566617511574	1	0	1
1519	QCBX01	Prochlorococcus	26	31.51254220468976	0	4	4
1520	JFOE01	Prochlorococcus	346	31.3973524824334	1	1	2
1521	QCBS01	Prochlorococcus	32	31.443288943990876	2	1	3
1522	CABZPX01	Prochlorococcus	42	31.567033708705328	2	0	2
1523	QCSV01	Prochlorococcus	75	31.53238284005864	2	1	3
1524	MBQX01	Cylindrospermopsis	162	40.15658275701546	4	4	8
1525	DGDH01	Richelia	418	37.08303600674542	19	1	20
1526	CACLET01	Prochlorococcus	70	31.441119762212214	1	0	1
1527	LUBZ01	Cylindrospermopsis	195	40.86899597654933	4	6	10
1528	QCTB01	Prochlorococcus	66	30.991889691443628	0	0	0
1529	BIFY01	Microcystis	444	41.26534964369984	16	3	19
1530	CACMDN01	Synechococcus	37	55.36453738483007	1	1	2
1531	QCEG01	Prochlorococcus	49	32.00135824297984	0	3	3
1532	NHKA01	Cyanobacteria	30	57.89056947156885	0	2	2
1533	NJHU01	Cylindrospermopsis	432	40.26310807918758	4	6	10
1534	DOFR01	Synechococcus	230	61.831761333402845	2	0	2
1535	CACBJB01	Prochlorococcus	41	31.905306481845205	2	1	3
1536	JAACDE01	Synechococcales	271	55.01180659171706	4	0	4
1537	CACGBT01	Prochlorococcus	53	31.03980056484455	0	4	4
1538	QCJO01	Prochlorococcus	46	37.08829687376772	1	3	4
1539	AWNH01	Leptolyngbya	119	47.93030604186449	7	6	13
1540	QCEL01	Prochlorococcus	27	31.26903197659574	1	1	2
1541	QCTI01	Synechococcus	71	55.310713924975495	5	5	10
1542	UCNU01	Synechococcus	18	57.77787500845155	0	5	5
1543	QCJY01	Prochlorococcus	29	39.399999617621745	0	2	2
1544	CACNPL01	Prochlorococcus	51	31.922674441961455	1	2	3
1545	CACMUV01	Synechococcus	45	56.87531116097405	3	0	3
1546	QCEZ01	Prochlorococcus	51	39.24347913384436	2	1	3
1547	CABYRK01	Prochlorococcus	39	30.95330436668043	3	1	4
1548	CACHRC01	Prochlorococcus	46	32.33635535110613	2	2	4
1549	CACNAI01	Prochlorococcus	51	31.126385212437366	0	2	2
1550	CAQK01	Crocosphaera	869	37.73694320763543	21	0	21
1551	LSYZ01	Leptolyngbya	420	59.95363324540462	6	0	6
1552	LMTZ01	Mastigocoleus	172	37.28870091151714	12	11	23
1553	CACBTY01	Prochlorococcus	9	32.24862270674559	0	1	1
1554	CACOHO01	Prochlorococcus	71	30.28941624343569	3	0	3
1555	CACJOZ01	Prochlorococcus	49	31.8984916018012	1	1	2
1556	CACOYJ01	Prochlorococcus	57	31.269659673661973	1	3	4
1557	LFEK01	Synechococcus	125	68.11158768589814	3	7	10
1558	QCTT01	Synechococcus	48	56.37017320206016	1	0	1
1559	QCJR01	Prochlorococcus	20	34.50263862650819	0	1	1
1560	JNBA01	Prochlorococcus	53	50.00015741519578	10	9	19
1561	QCEQ01	Prochlorococcus	45	30.70306938337601	1	3	4
1562	MKZR01	Moorea	79	48.6439261586057	3	31	34
1563	CACHYK01	Prochlorococcus	20	31.41665163943977	0	0	0
1564	CACHGM01	Synechococcus	9	46.36841484226926	0	1	1
1565	CACKBW01	Prochlorococcus	29	31.22883917924397	0	0	0
1566	JFLG01	Prochlorococcus	144	31.974722066631468	0	3	3
1567	QCAQ01	Prochlorococcus	20	34.99221395715168	2	0	2
1568	CACKMT01	Prochlorococcus	35	32.949738374420406	1	2	3
1569	QBYY01	Prochlorococcus	34	31.184798168875236	1	0	1
1570	QBVZ01	Prochlorococcus	59	34.56885299805983	1	1	2
1571	MWPF01	Prochlorococcus	268	31.278013209461374	3	0	3
1572	AXUW01	Synechococcus	9	54.89931202052806	0	1	1
1573	CACBAW01	Synechococcaceae	65	31.156151876026907	2	1	3
1574	CACINK01	Prochlorococcus	34	31.30623353192944	1	2	3
1575	LUPV01	Prochlorococcus	101	31.501207323860115	3	0	3
1576	QBYR01	Prochlorococcus	7	32.902891262511716	0	0	0
1577	QBVQ01	Prochlorococcus	20	32.187459872524485	0	1	1
1578	QCNY01	Prochlorococcus	61	32.0722511670712	1	0	1
1579	JFLL01	Prochlorococcus	295	30.637375541851934	0	4	4
1580	CACCGY01	Prochlorococcus	33	31.548752378736737	1	0	1
1581	JFLZ01	Prochlorococcus	368	31.190706011516294	1	0	1
1582	QCAL01	Prochlorococcus	33	34.71175683563741	2	0	2
1583	MNYZ01	Oscillatoriales	119	40.129914224515694	2	2	4
1584	QCPI01	Prochlorococcus	45	34.73072783903014	0	4	4
1585	LZQD01	Trichormus	58	40.326936597260016	1	9	10
1586	CACHVU01	Prochlorococcus	60	31.3983704741353	0	0	0
1587	DOMQ01	Synechococcales	206	52.390790281833326	5	1	6
1588	QBYO01	Prochlorococcus	31	34.98832617252459	0	1	1
1589	QBVL01	Prochlorococcus	55	35.170503553010874	1	2	3
1590	CACJZI01	Prochlorococcus	46	31.98878591812565	1	0	1
1591	BDQL01	Aphanothece	95	38.120434593734515	6	5	11
1592	QCPB01	Prochlorococcus	40	31.690639791357434	3	0	3
1593	QCND01	Prochlorococcus	89	35.27154123376246	4	0	4
1594	JFLQ01	Prochlorococcus	180	30.98741140334165	2	2	4
1595	QCAG01	Prochlorococcus	42	35.40573052798538	3	0	3
1596	JAAHGE01	Desertifilum	1045	47.975617207754645	13	1	14
1597	JAAHHF01	Okeania	2566	37.483974564003724	14	1	15
1598	CACGNH01	Prochlorococcus	45	32.42527849102471	1	0	1
1599	RDYN01	Oscillatoriales	218	45.708470011609606	3	1	4
1600	NMQF01	Fischerella	922	41.030911249287996	14	0	14
1601	LWTK01	Nostoc	113	41.766323348824315	6	19	25
1602	QCIP01	Prochlorococcus	26	30.938892713771093	0	4	4
1603	REAF01	Oscillatoriales	692	45.40842424232387	9	0	9
1604	CACHQJ01	Synechococcus	14	52.80257689908309	0	1	1
1605	JFKN01	Prochlorococcus	378	30.59067341212376	1	1	2
1606	ALVL01	Pleurocapsa	30	38.82856462027615	1	21	22
1607	JNAH01	Prochlorococcus	11	32.048825107194006	0	4	4
1608	QCFX01	Prochlorococcus	40	39.66973231869566	3	3	6
1609	PXQD01	Cyanobacteria	252	48.071070715807394	6	0	6
1610	JAAHGN01	Moorea	1594	43.719229533512284	41	2	43
1611	JAAHHM01	Moorea	386	43.82446535159535	21	10	31
1612	RDYS01	Oscillatoriales	668	44.50768623959374	3	0	3
1613	NOLI01	Nostoc	378	41.428189727923744	36	5	41
1614	JAAHGX01	Okeania	589	41.77798320226125	18	6	24
1615	PYFY01	Filamentous	730	57.14953925052384	9	0	9
1616	JFKX01	Prochlorococcus	159	31.572828777779872	1	2	3
1617	ALVZ01	Xenococcus	234	39.70736148037871	9	5	14
1618	CVSW01	Prochlorococcus	120	30.546910317458135	0	3	3
1619	QCIM01	Prochlorococcus	56	34.5872783820284	0	2	2
1620	QCFN01	Prochlorococcus	55	38.956102527750254	2	2	4
1621	JFKS01	Prochlorococcus	187	31.104758717407634	0	0	0
1622	ALVQ01	Spirulina	13	50.74764029515719	0	6	6
1623	JNAU01	Prochlorococcus	6	37.53369444923084	0	5	5
1624	QCIF01	Prochlorococcus	34	31.012576113950704	0	4	4
1625	REAP01	Oscillatoriales	282	44.66587051614676	1	3	4
1626	QCFE01	Prochlorococcus	47	36.86997332777329	2	2	4
1627	DNRP01	Cyanobacteria	188	33.70960914581963	0	0	0
1628	CABZJH01	Prochlorococcus	50	31.757429401897472	3	1	4
1629	DBYM01	Cyanobacteria	78	38.49793201440403	2	0	2
1630	CACBFH01	Prochlorococcus	50	31.12059767218509	1	2	3
1631	JAAHGS01	Symploca	383	43.49788161985074	13	6	19
1632	JAAHHP01	Moorea	398	43.74280674189884	25	11	36
1633	ALPI01	Prochlorococcus	158	31.578447620540345	0	0	0
1634	JFMK01	Prochlorococcus	159	32.2256591719116	0	2	2
1635	AZXL01	Synechococcus	17	54.6777104455129	0	6	6
1636	QCQX01	Prochlorococcus	49	30.579406517518372	3	3	6
1637	QQWE01	Microcystis	20	43.096174480544775	0	12	12
1638	DORF01	Cyanobacteria	500	40.57908545000018	7	0	7
1639	CACGHM01	Synechococcaceae	44	32.06353587641914	0	0	0
1640	DBAX01	Cyanobacteria	145	56.573763204412884	0	1	1
1641	QCQS01	Prochlorococcus	77	31.943795188708837	2	0	2
1642	JAAGOG01	Nostoc	515	41.60185791597876	21	2	23
1643	QCOU01	Prochlorococcus	70	39.094788415830244	1	0	1
1644	LJZT01	Phormidium	187	51.041194637378446	2	3	5
1645	ALPB01	Prochlorococcus	108	31.035543000345047	0	0	0
1646	AJLK01	Fischerella	271	41.34488456840159	10	7	17
1647	QCOC01	Prochlorococcus	14	33.41888298731238	0	0	0
1648	NHAE01	Fischerella	199	40.53627554311398	9	3	12
1649	JFMV01	Prochlorococcus	126	30.865196562264934	1	3	4
1650	QBXH01	Prochlorococcus	48	30.494793656117906	3	2	5
1651	MWOQ01	Prochlorococcus	330	31.03993118272913	1	1	2
1652	QBWK01	Prochlorococcus	42	34.68368156256114	2	2	4
1653	MWOZ01	Prochlorococcus	558	31.000695936855784	3	0	3
1654	CABYWZ01	Prochlorococcus	46	31.018011640933167	2	1	3
1655	QCQN01	Prochlorococcus	46	31.046441992149283	1	3	4
1656	CACCWM01	Synechococcus	54	56.75331753762725	1	2	3
1657	PVWI01	Filamentous	526	45.42441005114442	4	0	4
1658	RDXB01	Oscillatoriales	111	56.45694515927779	1	2	3
1659	QCVZ01	Prochlorococcus	66	31.953462221687115	2	0	2
1660	DFVO01	Candidatus	13	30.62699876858538	0	3	3
1661	SRMN01	Aphanocapsa	214	63.326081635589674	2	0	2
1662	CACHAH01	Prochlorococcus	51	31.636309949292016	1	0	1
1663	QCHW01	Prochlorococcus	42	31.436872684996604	0	1	1
1664	AQPY01	Microcystis	1363	41.8508289617402	21	0	21
1665	QCGT01	Prochlorococcus	49	35.29877116747205	2	3	5
1666	QCVQ01	Synechococcus	64	52.6077329433964	1	4	5
1667	JAAHIA01	Leptolyngbya	848	53.62688380964064	5	1	6
1668	JAAHFT01	Cyanothece	1397	46.959087771974936	18	1	19
1669	CACIGP01	Prochlorococcus	69	35.5709738178969	0	0	0
1670	CACBYI01	Prochlorococcus	37	31.574500806783867	1	2	3
1671	MQTZ01	Leptolyngbya	77	51.51536730224046	1	3	4
1672	CACKKG01	Prochlorococcus	43	31.895268416467626	1	1	2
1673	QCGB01	Prochlorococcus	19	40.23736857519473	0	0	0
1674	QCVG01	Prochlorococcus	41	31.367884683177692	1	1	2
1675	JAADBJ01	Microcystis	801	42.464847815171126	20	0	20
1676	AOCI01	Microcystis	335	41.50306745350901	11	1	12
1677	QCVL01	Synechococcus	19	53.82655546512613	1	0	1
1678	JAADBA01	Microcystis	392	42.62671692623575	13	4	17
1679	CACPNZ01	Synechococcus	24	55.32495450943144	3	0	3
1680	QCHJ01	Prochlorococcus	39	34.56780798911624	3	1	4
